caseId,createdAt,completedAt,cycleTimeHours,revisionCount,rejectionCount,stageCount,status,priority,departmentId
Application_1465486025,2016-11-12T14:03:23.647000+00:00,2016-11-22T07:05:12.686000+00:00,233.03,0,0,4,pending,Medium,User_18
Application_84849067,2016-11-12T14:45:10.406000+00:00,2017-01-02T07:00:18.320000+00:00,1216.25,1,0,3,rejected,Medium,User_1
Application_2002603034,2016-11-12T14:52:25.192000+00:00,2016-12-15T07:00:32.916000+00:00,784.14,0,0,3,rejected,Medium,User_1
Application_2060693162,2016-11-12T14:54:02.097000+00:00,2016-11-17T08:30:33.376000+00:00,113.61,0,0,4,pending,Low,User_10
Application_601857796,2016-11-12T14:58:01.958000+00:00,2016-11-22T06:44:07.755000+00:00,231.77,0,0,5,pending,Medium,User_1
Application_1374552314,2016-11-12T15:22:34.456000+00:00,2016-12-15T07:00:20.119000+00:00,783.63,0,0,3,rejected,High,User_1
Application_1846263192,2016-11-12T15:22:47.497000+00:00,2016-11-28T13:05:38.965000+00:00,381.71,0,0,4,pending,Medium,User_18
Application_1997272398,2016-11-12T15:31:55.182000+00:00,2016-12-15T07:00:19.018000+00:00,783.47,0,0,3,rejected,Medium,User_1
Application_1782208203,2016-11-12T15:54:27.892000+00:00,2016-12-15T07:00:23.249000+00:00,783.1,0,0,3,rejected,Medium,User_1
Application_1365801149,2016-11-12T16:22:40.118000+00:00,2016-11-24T11:38:56.608000+00:00,283.27,0,0,5,pending,Medium,User_1
Application_1502851295,2016-11-12T16:32:45.284000+00:00,2016-11-29T16:45:06.334000+00:00,408.21,0,0,4,pending,High,User_1
Application_1123629809,2016-11-12T16:44:11.637000+00:00,2017-01-05T07:00:20.049000+00:00,1286.27,2,0,3,rejected,Low,User_1
Application_1740531421,2016-11-12T16:52:05.424000+00:00,2016-11-23T10:48:15.708000+00:00,257.94,0,2,5,rejected,High,User_1
Application_2063868735,2016-11-12T16:53:44.079000+00:00,2016-11-30T10:22:57.147000+00:00,425.49,0,0,4,pending,High,User_1
Application_1791914839,2016-11-12T16:57:38.151000+00:00,2016-12-22T07:05:51.680000+00:00,950.14,2,0,5,pending,Medium,User_1
Application_1888350749,2016-11-12T17:09:02.295000+00:00,2016-11-25T07:53:37.730000+00:00,302.74,0,2,4,rejected,High,User_1
Application_1007601292,2016-11-12T17:36:57.416000+00:00,2016-12-19T14:14:23.415000+00:00,884.62,1,3,4,rejected,High,User_1
Application_1791228804,2016-11-12T18:25:06.577000+00:00,2016-11-25T12:10:55.082000+00:00,305.76,0,2,5,rejected,High,User_1
Application_816734015,2016-11-12T18:45:57.452000+00:00,2016-12-01T13:17:00.474000+00:00,450.52,1,3,4,rejected,High,User_1
Application_275122815,2016-11-12T18:47:38.059000+00:00,2016-12-22T07:14:21.639000+00:00,948.45,0,0,5,pending,High,User_1
Application_1312537655,2016-11-12T18:48:24.767000+00:00,2016-11-25T15:19:30.854000+00:00,308.52,1,0,4,pending,High,User_1
Application_1502105826,2016-11-12T19:04:56.590000+00:00,2016-12-02T16:19:34.542000+00:00,477.24,0,0,5,pending,Low,User_1
Application_1156056055,2016-11-12T20:23:47.604000+00:00,2016-12-16T07:00:13.060000+00:00,802.61,0,0,3,rejected,Medium,User_1
Application_964290361,2016-11-12T21:04:39.454000+00:00,2016-11-24T12:27:52.667000+00:00,279.39,0,2,4,rejected,Medium,User_1
Application_1417834440,2016-11-12T21:06:25.408000+00:00,2016-11-23T10:53:08.766000+00:00,253.78,1,0,4,pending,High,User_1
Application_1855519591,2016-11-12T22:09:30.579000+00:00,2016-12-16T07:00:16.529000+00:00,800.85,0,0,3,rejected,High,User_1
Application_94902734,2016-11-12T23:00:19.983000+00:00,2016-12-16T07:00:17.048000+00:00,800.0,0,0,3,rejected,Medium,User_1
Application_944171237,2016-11-13T08:35:23.075000+00:00,2016-12-02T12:10:43.927000+00:00,459.59,3,3,4,rejected,Low,User_1
Application_1280739052,2016-11-13T09:07:56.124000+00:00,2016-12-16T07:00:19.531000+00:00,789.87,0,0,3,rejected,Low,User_1
Application_90743535,2016-11-13T09:09:37.140000+00:00,2016-12-20T14:14:51.717000+00:00,893.09,3,0,5,pending,Medium,User_1
Application_343628671,2016-11-13T09:33:30.958000+00:00,2016-12-06T10:31:19.194000+00:00,552.96,1,0,5,pending,High,User_1
Application_2058119051,2016-11-13T09:37:23.347000+00:00,2016-12-16T07:00:22.139000+00:00,789.38,0,0,3,rejected,Low,User_1
Application_1095638977,2016-11-13T12:40:22.502000+00:00,2016-11-30T10:53:38.182000+00:00,406.22,0,2,4,rejected,High,User_1
Application_551444244,2016-11-13T12:43:40.595000+00:00,2016-12-23T07:00:48.966000+00:00,954.29,1,0,3,rejected,Medium,User_1
Application_807642821,2016-11-13T13:06:06.242000+00:00,2016-11-29T14:04:22.215000+00:00,384.97,1,0,5,rejected,High,User_1
Application_2041978198,2016-11-13T13:51:10.256000+00:00,2017-01-27T10:35:13.523000+00:00,1796.73,0,0,5,rejected,Medium,User_1
Application_1419488876,2016-11-13T14:30:43.586000+00:00,2016-11-24T09:48:19.084000+00:00,259.29,0,0,4,pending,Low,User_1
Application_1854025624,2016-11-13T14:41:05.492000+00:00,2016-12-16T07:00:42.581000+00:00,784.33,0,0,3,rejected,Low,User_1
Application_555852588,2016-11-13T14:52:32.679000+00:00,2016-11-22T07:00:39.494000+00:00,208.14,0,0,5,pending,High,User_1
Application_1327486929,2016-11-13T14:55:32.620000+00:00,2016-11-29T13:08:50.103000+00:00,382.22,0,0,4,pending,High,User_1
Application_1090489225,2016-11-13T15:43:48.936000+00:00,2016-12-22T07:19:13.260000+00:00,927.59,0,0,5,pending,Medium,User_1
Application_569214142,2016-11-13T16:06:31.529000+00:00,2016-11-25T09:12:59.551000+00:00,281.11,0,0,5,pending,High,User_1
Application_695190318,2016-11-13T17:05:54.210000+00:00,2016-11-24T09:48:24.408000+00:00,256.71,0,2,4,rejected,High,User_1
Application_1053489256,2016-11-13T17:10:24.560000+00:00,2016-12-16T07:00:38.937000+00:00,781.84,1,0,3,rejected,Low,User_1
Application_1395696555,2016-11-13T17:18:16.909000+00:00,2016-11-24T10:15:37.306000+00:00,256.96,0,0,4,pending,Medium,User_1
Application_55240812,2016-11-13T18:35:19.968000+00:00,2016-12-18T07:00:14.469000+00:00,828.42,0,0,3,rejected,Medium,User_1
Application_371118023,2016-11-13T18:36:14.216000+00:00,2016-11-21T19:18:10.139000+00:00,192.7,0,0,3,rejected,Low,User_1
Application_624429547,2016-11-13T18:43:27.600000+00:00,2016-12-02T14:40:08.570000+00:00,451.94,2,0,5,pending,Medium,User_1
Application_981465623,2016-11-13T18:48:06.901000+00:00,2016-12-02T08:13:06.902000+00:00,445.42,0,0,5,pending,High,User_1
Application_622941435,2016-11-13T19:12:11.102000+00:00,2016-11-22T12:27:09.973000+00:00,209.25,1,0,4,pending,Low,User_1
Application_985160394,2016-11-13T19:41:52.468000+00:00,2016-12-16T15:39:47.370000+00:00,787.97,1,0,5,rejected,High,User_1
Application_2093060269,2016-11-13T19:53:32.931000+00:00,2016-12-09T06:51:02.475000+00:00,610.96,1,0,5,pending,Medium,User_1
Application_1520049058,2016-11-13T19:58:42.517000+00:00,2016-12-16T07:00:33+00:00,779.03,0,0,3,rejected,Medium,User_1
Application_627088243,2016-11-13T21:35:36.937000+00:00,2016-11-30T07:42:45.133000+00:00,394.12,1,3,5,rejected,Medium,User_1
Application_272645051,2016-11-13T21:43:38.289000+00:00,2016-12-17T07:00:37.507000+00:00,801.28,0,0,3,rejected,Medium,User_1
Application_1517703496,2016-11-13T21:49:31.009000+00:00,2016-12-01T09:36:08.415000+00:00,419.78,1,3,4,rejected,High,User_1
Application_639400430,2016-11-13T22:22:14.441000+00:00,2016-12-17T07:00:34.490000+00:00,800.64,0,0,3,rejected,Low,User_1
Application_795526115,2016-11-13T23:04:01.916000+00:00,2016-12-16T07:00:26.914000+00:00,775.94,0,0,3,rejected,Medium,User_1
Application_1793160101,2016-11-13T23:11:55.061000+00:00,2016-11-30T13:50:55.703000+00:00,398.65,0,0,4,pending,Medium,User_1
Application_837911105,2016-11-14T05:57:57.461000+00:00,2016-12-15T07:00:22.081000+00:00,745.04,0,0,3,rejected,Medium,User_1
Application_124810635,2016-11-14T06:06:15.071000+00:00,2016-11-29T15:21:51.563000+00:00,369.26,0,0,4,pending,High,User_1
Application_440426323,2016-11-14T06:21:08.067000+00:00,2016-12-16T07:00:25.582000+00:00,768.65,0,0,3,rejected,High,User_1
Application_275348392,2016-11-14T07:17:32.878000+00:00,2016-11-24T06:14:52.374000+00:00,238.96,0,2,5,rejected,Medium,User_1
Application_116395049,2016-11-14T08:08:30.018000+00:00,2016-11-23T12:08:02.502000+00:00,219.99,0,0,4,pending,Low,User_3
Application_912681536,2016-11-14T08:12:30.523000+00:00,2016-11-28T09:05:54.064000+00:00,336.89,0,0,4,pending,Low,User_41
Application_1323794365,2016-11-14T08:24:44.180000+00:00,2016-12-22T09:47:53.772000+00:00,913.39,1,0,4,pending,Medium,User_63
Application_1068273919,2016-11-14T08:44:20.256000+00:00,2016-11-23T10:23:30.884000+00:00,217.65,0,0,4,pending,Medium,User_1
Application_1828381789,2016-11-14T09:05:53+00:00,2016-11-25T13:46:16.128000+00:00,268.67,0,0,3,pending,Low,User_63
Application_1382111001,2016-11-14T09:09:16.477000+00:00,2016-11-25T09:00:26.228000+00:00,263.85,0,0,4,pending,High,User_28
Application_1773800749,2016-11-14T09:09:29.869000+00:00,2016-11-22T07:12:04.784000+00:00,190.04,0,0,4,pending,Low,User_3
Application_927305192,2016-11-14T09:12:19.675000+00:00,2016-11-24T10:42:23+00:00,241.5,0,2,3,rejected,Medium,User_28
Application_690863786,2016-11-14T09:14:08.733000+00:00,2016-12-15T07:00:11.781000+00:00,741.77,0,0,2,rejected,High,User_12
Application_880598776,2016-11-14T09:14:25.948000+00:00,2016-12-15T07:00:13.006000+00:00,741.76,0,0,3,rejected,Medium,User_1
Application_1213737526,2016-11-14T09:18:34.980000+00:00,2016-11-24T11:00:18.440000+00:00,241.7,0,0,3,pending,High,User_28
Application_1930165253,2016-11-14T09:28:05.144000+00:00,2016-11-28T09:36:41.354000+00:00,336.14,0,0,5,pending,Medium,User_1
Application_1861298112,2016-11-14T09:33:14.039000+00:00,2016-11-30T13:24:58.413000+00:00,387.86,0,2,4,rejected,Low,User_3
Application_1648736780,2016-11-14T09:34:02.373000+00:00,2016-11-29T10:47:15.025000+00:00,361.22,0,0,3,pending,High,User_51
Application_997848693,2016-11-14T09:36:50.220000+00:00,2016-11-24T15:36:56.270000+00:00,246.0,0,0,5,pending,Medium,User_1
Application_681016501,2016-11-14T09:37:08.438000+00:00,2016-11-29T08:36:49.860000+00:00,358.99,0,0,3,pending,High,User_28
Application_944860637,2016-11-14T09:44:57.030000+00:00,2016-12-22T07:10:05.957000+00:00,909.42,0,0,4,pending,High,User_66
Application_1437537263,2016-11-14T09:50:15.587000+00:00,2016-11-22T07:55:27.599000+00:00,190.09,0,0,4,pending,Medium,User_63
Application_253804994,2016-11-14T09:50:56.699000+00:00,2016-11-22T06:33:56.384000+00:00,188.72,0,0,4,pending,Low,User_54
Application_736395295,2016-11-14T09:57:31.917000+00:00,2016-11-17T10:09:00.367000+00:00,72.19,0,0,4,pending,Medium,User_28
Application_1116244383,2016-11-14T10:01:51.234000+00:00,2016-11-30T10:32:59.495000+00:00,384.52,0,0,4,pending,Low,User_3
Application_1074738376,2016-11-14T10:03:31.527000+00:00,2016-11-15T11:16:00.547000+00:00,25.21,1,0,2,rejected,Medium,User_28
Application_2137837243,2016-11-14T10:04:15.981000+00:00,2016-11-30T10:31:36.792000+00:00,384.46,0,0,4,pending,Low,User_3
Application_1967560502,2016-11-14T10:07:22.686000+00:00,2016-11-21T19:45:19.533000+00:00,177.63,0,0,3,rejected,Low,User_1
Application_1515048435,2016-11-14T10:12:12.848000+00:00,2016-12-01T13:20:49.771000+00:00,411.14,0,0,4,pending,Medium,User_1
Application_327968396,2016-11-14T10:16:48.187000+00:00,2016-12-15T07:00:39.716000+00:00,740.73,1,0,2,rejected,Low,User_26
Application_946565789,2016-11-14T10:21:01.345000+00:00,2016-12-01T09:03:48.307000+00:00,406.71,0,2,3,rejected,Low,User_28
Application_1759946750,2016-11-14T10:35:42.604000+00:00,2016-11-22T06:35:32.719000+00:00,188.0,0,0,4,pending,Low,User_106
Application_896441766,2016-11-14T10:35:45.575000+00:00,2016-11-14T15:20:20.147000+00:00,4.74,0,0,2,rejected,High,User_51
Application_2080516029,2016-11-14T10:46:24.966000+00:00,2016-12-15T07:00:34.501000+00:00,740.24,0,0,3,rejected,Medium,User_1
Application_1829351727,2016-11-14T10:58:52.968000+00:00,2016-11-22T06:55:10.208000+00:00,187.94,0,0,5,pending,Low,User_1
Application_1825713542,2016-11-14T10:59:30.861000+00:00,2016-11-28T11:52:02.471000+00:00,336.88,1,3,4,rejected,High,User_26
Application_1399501567,2016-11-14T10:59:40.316000+00:00,2016-12-16T07:00:40.040000+00:00,764.02,0,0,3,rejected,High,User_1
Application_1442369492,2016-11-14T11:08:07.348000+00:00,2016-11-28T13:19:29.674000+00:00,338.19,1,0,4,pending,High,User_79
Application_138912330,2016-11-14T11:13:04.268000+00:00,2016-12-20T08:41:38.297000+00:00,861.48,1,0,5,pending,Medium,User_1
Application_1631898559,2016-11-14T11:13:05.048000+00:00,2016-12-05T09:50:54.614000+00:00,502.63,0,0,4,pending,High,User_3
Application_550228710,2016-11-14T11:14:15.780000+00:00,2016-11-22T11:44:40.402000+00:00,192.51,0,0,3,pending,Low,User_28
Application_320004079,2016-11-14T11:15:34.257000+00:00,2016-12-05T07:40:58.352000+00:00,500.42,2,0,4,pending,High,User_51
Application_1402742037,2016-11-14T11:19:32.617000+00:00,2016-12-15T13:56:35.442000+00:00,746.62,2,0,4,pending,Medium,User_12
Application_1078614640,2016-11-14T11:21:06.666000+00:00,2016-11-23T13:27:11.118000+00:00,218.1,0,0,4,pending,Low,User_1
Application_1280243861,2016-11-14T11:23:50.219000+00:00,2016-11-24T09:39:26.573000+00:00,238.26,0,0,4,pending,High,User_1
Application_629867343,2016-11-14T11:28:02.436000+00:00,2016-12-16T07:00:37.456000+00:00,763.54,1,0,3,rejected,Low,User_1
Application_1895224589,2016-11-14T11:35:06.746000+00:00,2016-12-22T07:06:19.396000+00:00,907.52,0,0,4,pending,High,User_3
Application_2083328557,2016-11-14T11:35:22.974000+00:00,2016-11-22T08:44:14.677000+00:00,189.15,0,0,3,pending,High,User_28
Application_746672835,2016-11-14T11:38:02.164000+00:00,2016-12-28T13:47:19.703000+00:00,1058.15,1,0,4,pending,Medium,User_28
Application_1445597770,2016-11-14T11:45:18.672000+00:00,2016-11-22T06:34:51.523000+00:00,186.83,1,0,5,pending,Medium,User_1
Application_1231269305,2016-11-14T11:45:32.932000+00:00,2016-12-16T07:00:30.038000+00:00,763.25,1,0,3,rejected,Medium,User_1
Application_397372842,2016-11-14T11:49:13.683000+00:00,2016-12-22T07:00:30.907000+00:00,907.19,0,0,2,rejected,Medium,User_3
Application_244920825,2016-11-14T12:05:48.631000+00:00,2016-12-13T07:05:29.201000+00:00,690.99,1,0,5,pending,Medium,User_1
Application_1498613188,2016-11-14T12:20:02.418000+00:00,2016-12-16T07:00:32.500000+00:00,762.68,0,0,3,rejected,Medium,User_1
Application_1897876276,2016-11-14T12:28:24.251000+00:00,2016-11-18T09:06:08.833000+00:00,92.63,0,0,4,pending,Medium,User_71
Application_1694904885,2016-11-14T12:29:36.605000+00:00,2016-11-18T13:38:36.776000+00:00,97.15,0,0,4,pending,Medium,User_1
Application_83093719,2016-11-14T12:31:32.352000+00:00,2016-12-01T11:07:11.342000+00:00,406.59,0,0,3,rejected,Low,User_1
Application_296572329,2016-11-14T12:35:39.491000+00:00,2016-12-01T11:11:06.700000+00:00,406.59,0,2,4,rejected,Medium,User_1
Application_868329739,2016-11-14T12:56:36.047000+00:00,2016-11-24T11:13:42.186000+00:00,238.29,0,0,5,pending,Medium,User_1
Application_1024176807,2016-11-14T12:59:41.405000+00:00,2016-11-30T13:11:28.306000+00:00,384.2,1,0,4,pending,High,User_48
Application_1206648420,2016-11-14T12:59:55.748000+00:00,2016-11-25T08:19:13.861000+00:00,259.32,0,0,4,pending,Medium,User_28
Application_1526587361,2016-11-14T13:06:19.233000+00:00,2016-12-31T09:19:40.802000+00:00,1124.22,0,0,5,rejected,High,User_1
Application_561864163,2016-11-14T13:06:56.144000+00:00,2016-12-16T07:00:23.903000+00:00,761.89,0,0,3,rejected,High,User_1
Application_1312529552,2016-11-14T13:17:57.328000+00:00,2016-12-16T07:00:25.066000+00:00,761.71,0,0,3,rejected,Low,User_1
Application_1692583211,2016-11-14T13:29:26.075000+00:00,2016-12-16T09:56:00.971000+00:00,764.44,0,0,5,pending,Low,User_1
Application_1291779828,2016-11-14T13:32:36.306000+00:00,2016-12-27T12:33:53.965000+00:00,1031.02,2,0,5,rejected,Low,User_1
Application_1029175063,2016-11-14T13:33:06.198000+00:00,2016-11-24T10:14:24.469000+00:00,236.69,0,0,3,pending,Medium,User_28
Application_662896680,2016-11-14T14:01:52.589000+00:00,2016-12-17T07:00:31.867000+00:00,784.98,0,0,3,rejected,Low,User_1
Application_680160715,2016-11-14T14:11:44.930000+00:00,2016-12-14T13:41:58.843000+00:00,719.5,1,0,3,pending,High,User_3
Application_1959429828,2016-11-14T14:26:27.308000+00:00,2016-12-17T07:00:19.052000+00:00,784.56,0,0,3,rejected,Medium,User_1
Application_1538422690,2016-11-14T14:36:30.794000+00:00,2016-11-25T07:46:32.049000+00:00,257.17,0,2,4,rejected,High,User_1
Application_2027799986,2016-11-14T14:47:15.318000+00:00,2016-11-22T15:55:38.405000+00:00,193.14,0,0,5,pending,Medium,User_1
Application_1177646759,2016-11-14T15:07:31.583000+00:00,2016-11-30T17:41:33.417000+00:00,386.57,0,0,3,pending,High,User_21
Application_1539704560,2016-11-14T15:13:14.006000+00:00,2016-11-29T09:42:36.669000+00:00,354.49,1,0,4,pending,High,User_58
Application_1537320657,2016-11-14T15:18:16.515000+00:00,2016-11-29T15:47:44.057000+00:00,360.49,0,0,5,pending,High,User_1
Application_1727057027,2016-11-14T15:18:26.280000+00:00,2016-11-24T13:56:28.724000+00:00,238.63,0,0,4,pending,High,User_5
Application_1572708761,2016-11-14T15:19:47.690000+00:00,2016-11-25T11:54:59.395000+00:00,260.59,1,0,4,pending,High,User_48
Application_2102819676,2016-11-14T15:22:12.906000+00:00,2016-11-22T16:04:00.689000+00:00,192.7,0,0,3,pending,Medium,User_53
Application_1019756607,2016-11-14T15:28:58.394000+00:00,2016-12-07T07:52:36.858000+00:00,544.39,0,0,4,pending,High,User_58
Application_1466389629,2016-11-14T15:30:37.764000+00:00,2016-12-17T07:00:15.748000+00:00,783.49,0,0,3,rejected,High,User_1
Application_1656792289,2016-11-14T15:34:58.171000+00:00,2016-11-25T09:13:44.300000+00:00,257.65,0,0,3,pending,High,User_58
Application_123016072,2016-11-14T15:38:26.815000+00:00,2016-11-18T10:52:06.892000+00:00,91.23,0,0,3,pending,Medium,User_58
Application_956166407,2016-11-14T15:42:26.014000+00:00,2016-12-16T07:00:20.047000+00:00,759.3,0,0,3,rejected,Low,User_1
Application_1179722001,2016-11-14T15:42:37.541000+00:00,2016-11-30T15:01:23.857000+00:00,383.31,0,0,3,pending,Low,User_71
Application_1318628263,2016-11-14T15:42:52.857000+00:00,2016-11-30T08:06:34.012000+00:00,376.39,0,0,5,pending,Low,User_1
Application_316223868,2016-11-14T16:06:38.740000+00:00,2016-12-15T07:00:17.399000+00:00,734.89,0,0,2,rejected,Medium,User_61
Application_1837263594,2016-11-14T16:09:51.741000+00:00,2016-12-17T07:00:23.916000+00:00,782.84,0,0,3,rejected,Medium,User_1
Application_1024774116,2016-11-14T16:24:05.126000+00:00,2016-12-17T07:00:23.279000+00:00,782.61,0,0,3,rejected,Low,User_1
Application_489358039,2016-11-14T17:09:15.761000+00:00,2016-11-29T12:32:35.083000+00:00,355.39,1,3,4,rejected,Low,User_1
Application_1205789692,2016-11-14T17:18:15.081000+00:00,2016-11-22T14:10:48.519000+00:00,188.88,0,0,4,pending,Low,User_1
Application_720027679,2016-11-14T17:21:50.927000+00:00,2016-12-06T10:12:01.498000+00:00,520.84,0,2,5,rejected,Low,User_1
Application_942762775,2016-11-14T17:22:12.140000+00:00,2016-11-28T14:54:49.642000+00:00,333.54,0,0,4,pending,Medium,User_1
Application_272984769,2016-11-14T17:26:50.881000+00:00,2016-11-16T11:50:46.710000+00:00,42.4,0,0,3,rejected,Low,User_1
Application_2142516993,2016-11-14T17:28:41.453000+00:00,2016-12-15T07:00:08.072000+00:00,733.52,0,0,2,rejected,Medium,User_61
Application_1571475247,2016-11-14T17:30:26.483000+00:00,2016-11-22T08:50:58.028000+00:00,183.34,0,2,4,rejected,Low,User_1
Application_1426260594,2016-11-14T17:36:09.668000+00:00,2016-11-14T18:42:04.340000+00:00,1.1,0,0,2,rejected,Low,User_65
Application_1203077095,2016-11-14T17:38:20.502000+00:00,2016-11-25T13:43:54.718000+00:00,260.09,0,0,3,pending,Low,User_17
Application_2070123392,2016-11-14T17:42:41.736000+00:00,2016-12-17T07:00:33.453000+00:00,781.3,1,0,3,rejected,Medium,User_1
Application_1847012732,2016-11-14T17:49:48.424000+00:00,2016-12-18T07:00:24.438000+00:00,805.18,0,0,3,rejected,High,User_1
Application_772868903,2016-11-14T17:56:01.227000+00:00,2016-11-23T13:16:53.052000+00:00,211.35,2,0,3,rejected,Low,User_1
Application_812148864,2016-11-14T18:06:21.109000+00:00,2016-11-30T08:59:43.777000+00:00,374.89,1,0,5,pending,Medium,User_1
Application_1570046633,2016-11-14T18:12:41.064000+00:00,2016-11-16T11:32:47.138000+00:00,41.34,0,0,2,rejected,Low,User_1
Application_1196260965,2016-11-14T18:19:55.786000+00:00,2016-11-23T08:06:25.707000+00:00,205.77,0,0,5,pending,Medium,User_1
Application_1828081301,2016-11-14T18:24:09.287000+00:00,2016-12-15T07:00:22.710000+00:00,732.6,0,0,2,rejected,Low,User_65
